order_id,customer_id,ordered_at,payment_method,order_status,is_successful,total_unique_items,total_quantity_items,gross_revenue,discount_amount,shipping_cost,net_revenue,total_cost,net_profit
ORD_000203,CUST_00514,2025-09-10 18:52:18,Apple Pay,Completed,true,1,1,129.99,10.00,9.99,129.98,55.00,74.98
ORD_000204,CUST_00154,2025-06-12 09:52:50,UPI,Completed,true,1,2,99.98,15.00,0.00,84.98,40.00,44.98
ORD_000205,CUST_00738,2025-06-01 06:26:13,UPI,Completed,true,2,2,64.98,10.00,0.00,54.98,20.00,34.98
ORD_000206,CUST_00045,2025-04-19 05:58:22,PayPal,Refunded,false,2,2,69.98,0.00,9.99,79.97,23.00,56.97
ORD_000207,CUST_00265,2025-08-02 17:30:52,UPI,Refunded,false,4,8,544.95,0.00,0.00,544.95,187.00,357.95
ORD_000208,CUST_00225,2026-02-06 02:01:04,Buy Now Pay Later,Refunded,false,1,2,69.98,0.00,9.99,79.97,20.00,59.97
ORD_000209,CUST_00172,2026-02-05 23:19:01,Credit Card,Cancelled,false,1,1,29.99,10.00,9.99,29.98,11.00,18.98
ORD_000210,CUST_00388,2025-08-14 04:01:54,UPI,Completed,true,1,1,24.99,10.00,9.99,24.98,8.00,16.98
ORD_000211,CUST_00621,2025-06-27 13:31:13,Buy Now Pay Later,Completed,true,1,3,255.00,10.00,0.00,245.00,75.00,170.00
ORD_000212,CUST_00771,2025-05-09 23:33:43,Credit Card,Completed,true,1,3,119.97,10.00,9.99,119.96,45.00,74.96
ORD_000213,CUST_00665,2025-09-22 00:22:21,UPI,Refunded,false,1,1,199.99,15.00,9.99,194.98,90.00,104.98
ORD_000214,CUST_00961,2025-11-23 23:48:08,PayPal,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_000215,CUST_00489,2025-12-06 23:31:55,PayPal,Completed,true,3,7,378.93,5.00,4.99,378.92,139.00,239.92
ORD_000216,CUST_00809,2025-08-29 17:51:03,PayPal,Refunded,false,2,5,249.95,5.00,9.99,254.94,94.00,160.94
ORD_000217,CUST_00419,2025-11-06 10:47:58,Buy Now Pay Later,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_000218,CUST_00579,2025-11-02 21:33:13,Buy Now Pay Later,Refunded,false,1,3,209.97,0.00,4.99,214.96,75.00,139.96
ORD_000219,CUST_00495,2026-02-02 05:47:21,Apple Pay,Completed,true,2,5,189.95,0.00,9.99,199.94,56.00,143.94
ORD_000220,CUST_00754,2025-09-22 05:10:18,PayPal,Cancelled,false,1,1,119.99,5.00,9.99,124.98,45.00,79.98
ORD_000221,CUST_00220,2025-09-08 17:14:38,Credit Card,Completed,true,2,2,222.98,0.00,4.99,227.97,96.00,131.97
ORD_000222,CUST_00483,2026-02-27 04:05:50,Apple Pay,Refunded,false,1,1,129.99,0.00,0.00,129.99,55.00,74.99
ORD_000223,CUST_00624,2025-09-03 09:26:57,Buy Now Pay Later,Cancelled,false,1,2,139.98,10.00,9.99,139.97,50.00,89.97
ORD_000224,CUST_00729,2026-02-13 18:33:39,Buy Now Pay Later,Completed,true,3,4,249.96,0.00,0.00,249.96,83.00,166.96
ORD_000225,CUST_00803,2026-02-06 09:28:32,Apple Pay,Refunded,false,2,4,389.96,15.00,0.00,374.96,135.00,239.96
ORD_000226,CUST_00001,2025-05-28 14:51:10,Buy Now Pay Later,Completed,true,4,8,677.98,10.00,0.00,667.98,250.00,417.98
ORD_000227,CUST_00942,2025-09-09 09:41:49,Apple Pay,Refunded,false,1,2,45.98,10.00,4.99,40.97,12.00,28.97
ORD_000228,CUST_00232,2025-11-11 15:17:39,Apple Pay,Completed,true,1,1,69.99,10.00,0.00,59.99,25.00,34.99
ORD_000229,CUST_00417,2026-02-09 15:53:59,Buy Now Pay Later,Completed,true,2,5,239.95,0.00,0.00,239.95,82.00,157.95
ORD_000230,CUST_00833,2025-12-28 00:30:47,PayPal,Cancelled,false,1,2,139.98,10.00,4.99,134.97,50.00,84.97
ORD_000231,CUST_00985,2026-02-03 05:12:34,Credit Card,Cancelled,false,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_000232,CUST_00070,2025-11-27 23:01:11,Apple Pay,Cancelled,false,2,6,614.97,0.00,4.99,619.96,210.00,409.96
ORD_000233,CUST_00010,2026-02-01 04:22:03,Apple Pay,Completed,true,1,1,129.99,5.00,9.99,134.98,55.00,79.98
ORD_000234,CUST_00568,2025-06-26 19:32:35,PayPal,Completed,true,1,3,74.97,10.00,4.99,69.96,24.00,45.96
ORD_000235,CUST_00700,2025-08-29 23:04:19,PayPal,Completed,true,2,2,204.99,0.00,0.00,204.99,70.00,134.99
ORD_000236,CUST_00857,2025-11-04 06:03:03,UPI,Completed,true,2,4,279.96,15.00,9.99,274.95,115.00,159.95
ORD_000237,CUST_00783,2026-02-22 18:41:52,UPI,Refunded,false,4,8,839.97,10.00,4.99,834.96,336.00,498.96
ORD_000238,CUST_00228,2026-01-23 06:13:41,Buy Now Pay Later,Refunded,false,1,1,29.99,5.00,4.99,29.98,8.00,21.98
ORD_000239,CUST_00515,2025-09-11 14:40:00,UPI,Completed,true,3,6,319.94,15.00,9.99,314.93,113.00,201.93
ORD_000240,CUST_00013,2025-12-08 04:26:00,Buy Now Pay Later,Completed,true,1,2,99.98,0.00,4.99,104.97,40.00,64.97
ORD_000241,CUST_00192,2025-11-21 00:17:21,PayPal,Completed,true,1,2,170.00,0.00,4.99,174.99,50.00,124.99
ORD_000242,CUST_00435,2025-06-25 18:47:25,UPI,Completed,true,2,4,365.00,5.00,4.99,364.99,123.00,241.99
ORD_000243,CUST_00135,2025-12-27 00:37:17,PayPal,Completed,true,2,4,188.96,5.00,4.99,188.95,63.00,125.95
ORD_000244,CUST_00154,2025-10-01 12:21:07,Buy Now Pay Later,Completed,true,1,3,119.97,0.00,9.99,129.96,36.00,93.96
ORD_000245,CUST_00738,2025-08-18 20:50:06,UPI,Completed,true,1,1,22.99,10.00,0.00,12.99,6.00,6.99
ORD_000246,CUST_00708,2025-08-03 15:05:40,Credit Card,Completed,true,1,2,69.98,5.00,9.99,74.97,20.00,54.97
ORD_000247,CUST_00763,2026-02-08 08:05:29,Apple Pay,Completed,true,1,1,22.99,10.00,4.99,17.98,6.00,11.98
ORD_000248,CUST_00422,2025-10-30 03:10:21,Apple Pay,Completed,true,3,8,313.94,0.00,4.99,318.93,92.00,226.93
ORD_000249,CUST_00500,2026-02-16 05:13:30,PayPal,Completed,true,1,1,59.99,5.00,9.99,64.98,22.00,42.98
ORD_000250,CUST_00656,2026-02-19 11:34:48,Credit Card,Completed,true,1,1,85.00,10.00,4.99,79.99,25.00,54.99
ORD_000251,CUST_00166,2025-09-25 05:12:38,Buy Now Pay Later,Completed,true,1,3,179.97,15.00,4.99,169.96,66.00,103.96
ORD_000252,CUST_00405,2025-12-08 04:52:41,UPI,Completed,true,2,2,144.99,10.00,4.99,139.98,58.00,81.98
ORD_000253,CUST_00875,2025-10-27 12:23:07,UPI,Completed,true,2,2,164.98,0.00,0.00,164.98,65.00,99.98
ORD_000254,CUST_00066,2026-02-18 13:04:44,Credit Card,Completed,true,2,5,369.95,10.00,0.00,359.95,145.00,214.95
ORD_000255,CUST_00160,2025-09-07 15:19:54,Apple Pay,Cancelled,false,3,6,439.94,0.00,9.99,449.93,161.00,288.93
ORD_000256,CUST_00135,2026-02-22 22:13:13,UPI,Completed,true,1,3,330.00,0.00,4.99,334.99,144.00,190.99
ORD_000257,CUST_00958,2025-11-20 12:15:35,Buy Now Pay Later,Refunded,false,1,2,45.98,0.00,9.99,55.97,12.00,43.97
ORD_000258,CUST_00647,2025-12-15 08:47:31,UPI,Cancelled,false,3,5,112.95,0.00,4.99,117.94,32.00,85.94
ORD_000259,CUST_00453,2026-01-18 03:13:01,Credit Card,Completed,true,1,3,119.97,0.00,0.00,119.97,45.00,74.97
ORD_000260,CUST_00835,2026-02-08 08:07:24,UPI,Completed,true,1,2,79.98,10.00,0.00,69.98,24.00,45.98
ORD_000261,CUST_00307,2025-07-01 08:34:56,Apple Pay,Completed,true,2,3,324.98,0.00,9.99,334.97,115.00,219.97
ORD_000262,CUST_00904,2025-10-19 18:25:07,UPI,Completed,true,1,2,179.98,15.00,9.99,174.97,60.00,114.97
ORD_000263,CUST_00226,2025-12-04 14:16:52,Apple Pay,Completed,true,1,2,239.98,10.00,9.99,239.97,90.00,149.97
ORD_000264,CUST_00665,2026-01-20 23:06:40,Apple Pay,Refunded,false,3,6,354.94,0.00,0.00,354.94,140.00,214.94
ORD_000265,CUST_00633,2025-08-17 01:25:01,PayPal,Completed,true,2,4,114.96,0.00,0.00,114.96,36.00,78.96
ORD_000266,CUST_00023,2026-01-06 05:26:47,Credit Card,Completed,true,1,1,39.99,15.00,4.99,29.98,15.00,14.98
ORD_000267,CUST_00093,2025-09-17 17:16:17,UPI,Completed,true,1,2,299.98,5.00,4.99,299.97,130.00,169.97
ORD_000268,CUST_00475,2025-02-18 11:06:45,UPI,Completed,true,1,1,39.99,0.00,4.99,44.98,15.00,29.98
ORD_000269,CUST_00557,2025-10-30 09:33:55,Credit Card,Completed,true,1,3,104.97,5.00,0.00,99.97,30.00,69.97
ORD_000270,CUST_00255,2026-02-04 21:53:41,Credit Card,Completed,true,1,3,599.97,0.00,4.99,604.96,270.00,334.96
ORD_000271,CUST_00682,2025-05-08 11:43:40,Credit Card,Completed,true,1,3,179.97,0.00,0.00,179.97,66.00,113.97
ORD_000272,CUST_00960,2026-01-04 14:59:56,PayPal,Refunded,false,1,2,79.98,15.00,4.99,69.97,24.00,45.97
ORD_000273,CUST_00909,2025-02-22 14:52:09,UPI,Cancelled,false,1,2,99.98,0.00,9.99,109.97,40.00,69.97
ORD_000274,CUST_00016,2026-01-09 02:16:41,Buy Now Pay Later,Completed,true,2,5,449.95,0.00,0.00,449.95,165.00,284.95
ORD_000275,CUST_00705,2025-09-23 14:45:41,Buy Now Pay Later,Completed,true,2,5,509.95,5.00,0.00,504.95,180.00,324.95
ORD_000276,CUST_00062,2025-06-29 10:52:19,PayPal,Completed,true,2,5,195.95,0.00,4.99,200.94,72.00,128.94
ORD_000277,CUST_00808,2025-10-23 04:49:38,Apple Pay,Completed,true,3,6,274.94,15.00,4.99,264.93,111.00,153.93
ORD_000278,CUST_00921,2025-10-12 00:49:52,UPI,Completed,true,2,4,202.96,10.00,9.99,202.95,72.00,130.95
ORD_000279,CUST_00192,2025-12-23 22:49:41,Buy Now Pay Later,Completed,true,2,3,80.97,0.00,0.00,80.97,22.00,58.97
ORD_000280,CUST_00303,2025-12-30 18:35:56,UPI,Refunded,false,1,3,239.97,15.00,9.99,234.96,105.00,129.96
ORD_000281,CUST_00190,2026-02-24 06:14:01,Credit Card,Completed,true,2,6,689.97,0.00,9.99,699.96,279.00,420.96
ORD_000282,CUST_00839,2025-09-19 18:14:39,Apple Pay,Completed,true,2,4,125.96,0.00,9.99,135.95,36.00,99.95
ORD_000283,CUST_00657,2025-06-26 03:06:54,PayPal,Completed,true,1,1,129.99,0.00,0.00,129.99,55.00,74.99
ORD_000284,CUST_00207,2025-04-16 16:42:52,UPI,Completed,true,1,3,599.97,10.00,9.99,599.96,270.00,329.96
ORD_000285,CUST_00502,2025-12-04 16:57:30,Buy Now Pay Later,Refunded,false,2,4,304.96,0.00,0.00,304.96,120.00,184.96
ORD_000286,CUST_00014,2025-06-06 04:30:14,Credit Card,Cancelled,false,1,2,259.98,5.00,9.99,264.97,110.00,154.97
ORD_000287,CUST_00572,2026-02-18 06:09:01,Credit Card,Completed,true,3,4,464.96,0.00,9.99,474.95,198.00,276.95
ORD_000288,CUST_00984,2026-01-07 10:17:36,PayPal,Completed,true,1,1,119.99,10.00,4.99,114.98,45.00,69.98
ORD_000289,CUST_00539,2025-10-23 18:41:48,UPI,Completed,true,2,4,292.96,15.00,9.99,287.95,96.00,191.95
ORD_000290,CUST_00785,2026-02-13 23:51:21,UPI,Refunded,false,1,1,29.99,15.00,9.99,24.98,11.00,13.98
ORD_000291,CUST_00171,2026-01-09 14:58:50,Buy Now Pay Later,Completed,true,2,5,389.95,15.00,0.00,374.95,154.00,220.95
ORD_000292,CUST_00956,2025-12-30 04:53:08,UPI,Completed,true,2,5,669.97,5.00,9.99,674.96,291.00,383.96
ORD_000293,CUST_00624,2025-10-12 19:20:42,Apple Pay,Refunded,false,2,4,185.96,15.00,4.99,175.95,62.00,113.95
ORD_000294,CUST_00983,2025-09-02 08:50:29,Apple Pay,Completed,true,2,3,219.97,10.00,0.00,209.97,92.00,117.97
ORD_000295,CUST_00228,2025-10-11 07:19:56,Buy Now Pay Later,Completed,true,1,3,104.97,10.00,9.99,104.96,30.00,74.96
ORD_000296,CUST_00949,2025-11-24 05:30:58,PayPal,Completed,true,1,2,59.98,0.00,0.00,59.98,22.00,37.98
ORD_000297,CUST_00376,2026-01-17 10:51:08,UPI,Completed,true,1,3,179.97,0.00,9.99,189.96,66.00,123.96
ORD_000298,CUST_00940,2025-08-05 03:55:01,UPI,Cancelled,false,1,3,449.97,5.00,0.00,444.97,195.00,249.97
ORD_000299,CUST_00720,2025-11-29 08:34:55,UPI,Completed,true,2,2,259.98,15.00,9.99,254.97,112.00,142.97
ORD_000300,CUST_00944,2026-02-17 11:17:00,PayPal,Completed,true,1,3,59.97,5.00,0.00,54.97,18.00,36.97
ORD_000301,CUST_00669,2026-01-27 03:45:55,Apple Pay,Refunded,false,3,7,869.93,10.00,0.00,859.93,367.00,492.93
ORD_000302,CUST_00335,2025-11-04 11:02:38,UPI,Cancelled,false,1,2,399.98,15.00,9.99,394.97,180.00,214.97
ORD_000303,CUST_00771,2025-11-11 11:15:49,PayPal,Refunded,false,2,3,159.97,0.00,4.99,164.96,57.00,107.96
ORD_000304,CUST_00085,2025-09-18 20:26:15,UPI,Refunded,false,2,5,208.95,0.00,0.00,208.95,68.00,140.95
ORD_000305,CUST_00793,2025-08-11 04:06:45,Buy Now Pay Later,Completed,true,1,1,24.99,5.00,4.99,24.98,8.00,16.98
ORD_000306,CUST_00575,2026-01-27 03:29:28,Apple Pay,Cancelled,false,2,6,749.94,0.00,4.99,754.93,300.00,454.93
ORD_000307,CUST_00092,2026-01-19 11:19:09,Apple Pay,Cancelled,false,1,2,220.00,0.00,0.00,220.00,96.00,124.00
ORD_000308,CUST_00609,2025-02-21 08:25:52,Buy Now Pay Later,Completed,true,1,1,110.00,10.00,4.99,104.99,48.00,56.99
ORD_000309,CUST_00452,2025-07-14 21:43:04,Credit Card,Completed,true,1,1,110.00,0.00,9.99,119.99,48.00,71.99
ORD_000310,CUST_00758,2025-03-03 22:50:10,Credit Card,Completed,true,3,6,359.94,0.00,9.99,369.93,144.00,225.93
ORD_000311,CUST_00024,2025-09-13 05:24:25,Apple Pay,Completed,true,2,5,244.97,10.00,9.99,244.96,74.00,170.96
ORD_000312,CUST_00638,2026-01-26 10:12:13,Buy Now Pay Later,Completed,true,2,3,219.97,10.00,9.99,219.96,85.00,134.96
ORD_000313,CUST_00175,2025-08-02 12:27:42,UPI,Completed,true,1,3,255.00,0.00,0.00,255.00,75.00,180.00
ORD_000314,CUST_00968,2025-03-02 16:29:24,Apple Pay,Completed,true,1,1,34.99,15.00,9.99,29.98,10.00,19.98
ORD_000315,CUST_00020,2025-06-17 14:51:29,Credit Card,Cancelled,false,1,2,139.98,10.00,9.99,139.97,50.00,89.97
ORD_000316,CUST_00497,2026-02-27 23:26:57,Buy Now Pay Later,Refunded,false,2,4,294.96,10.00,4.99,289.95,98.00,191.95
ORD_000317,CUST_00041,2025-07-01 05:52:10,PayPal,Refunded,false,1,1,39.99,5.00,9.99,44.98,12.00,32.98
ORD_000318,CUST_00356,2026-01-31 20:21:38,Apple Pay,Completed,true,1,1,59.99,0.00,9.99,69.98,22.00,47.98
ORD_000319,CUST_00641,2025-09-02 13:55:57,Apple Pay,Completed,true,3,6,263.94,0.00,0.00,263.94,98.00,165.94
ORD_000320,CUST_00090,2025-10-26 13:02:09,UPI,Refunded,false,4,9,639.93,10.00,0.00,629.93,217.00,412.93
ORD_000321,CUST_00556,2025-06-02 23:08:11,PayPal,Completed,true,2,5,138.95,15.00,0.00,123.95,38.00,85.95
ORD_000322,CUST_00723,2026-02-10 21:40:51,PayPal,Completed,true,1,2,79.98,15.00,9.99,74.97,30.00,44.97
ORD_000323,CUST_00070,2025-12-31 21:01:38,Credit Card,Refunded,false,3,6,579.94,0.00,9.99,589.93,230.00,359.93
ORD_000324,CUST_00311,2026-01-24 02:18:54,PayPal,Cancelled,false,3,7,229.93,0.00,0.00,229.93,79.00,150.93
ORD_000325,CUST_00274,2025-11-07 12:43:08,UPI,Refunded,false,1,1,79.99,0.00,0.00,79.99,35.00,44.99
ORD_000326,CUST_00515,2025-12-20 14:01:16,UPI,Completed,true,2,2,199.99,5.00,4.99,199.98,78.00,121.98
ORD_000327,CUST_00198,2026-01-19 20:42:46,PayPal,Completed,true,1,3,239.97,0.00,4.99,244.96,105.00,139.96
ORD_000328,CUST_00688,2025-06-11 05:57:28,Apple Pay,Completed,true,1,2,59.98,10.00,4.99,54.97,22.00,32.97
ORD_000329,CUST_00909,2025-07-23 20:16:19,UPI,Completed,true,1,3,599.97,10.00,9.99,599.96,270.00,329.96
ORD_000330,CUST_00321,2025-11-04 00:57:32,Credit Card,Refunded,false,3,6,187.94,15.00,9.99,182.93,52.00,130.93
ORD_000331,CUST_00468,2025-10-21 17:30:24,Buy Now Pay Later,Completed,true,2,4,409.96,10.00,4.99,404.95,165.00,239.95
ORD_000332,CUST_00195,2025-10-20 17:00:53,PayPal,Completed,true,1,2,119.98,0.00,4.99,124.97,44.00,80.97
ORD_000333,CUST_00302,2026-02-28 13:52:11,Credit Card,Completed,true,2,6,209.94,15.00,4.99,199.93,78.00,121.93
ORD_000334,CUST_00116,2025-09-25 10:37:10,UPI,Refunded,false,3,4,202.96,5.00,4.99,202.95,71.00,131.95
ORD_000335,CUST_00605,2026-01-27 07:00:11,PayPal,Completed,true,1,3,449.97,15.00,9.99,444.96,195.00,249.96
ORD_000336,CUST_00751,2025-09-29 09:20:01,Credit Card,Completed,true,1,3,89.97,15.00,4.99,79.96,33.00,46.96
ORD_000337,CUST_00725,2025-12-27 16:39:50,UPI,Cancelled,false,2,2,119.98,5.00,9.99,124.97,38.00,86.97
ORD_000338,CUST_00935,2025-07-22 11:04:11,Credit Card,Refunded,false,3,6,429.96,0.00,9.99,439.95,140.00,299.95
ORD_000339,CUST_00748,2026-01-21 17:02:45,Buy Now Pay Later,Completed,true,2,3,139.97,0.00,0.00,139.97,55.00,84.97
ORD_000340,CUST_00470,2026-02-11 21:51:27,Buy Now Pay Later,Completed,true,2,5,319.95,0.00,0.00,319.95,129.00,190.95
ORD_000341,CUST_00465,2025-11-21 12:37:35,Buy Now Pay Later,Completed,true,1,2,170.00,0.00,0.00,170.00,50.00,120.00
ORD_000342,CUST_00635,2025-07-06 10:21:05,Credit Card,Completed,true,1,1,199.99,15.00,4.99,189.98,90.00,99.98
ORD_000343,CUST_00875,2025-10-29 07:52:15,Credit Card,Cancelled,false,2,3,204.98,0.00,0.00,204.98,69.00,135.98
ORD_000344,CUST_00183,2025-09-14 05:08:44,PayPal,Cancelled,false,1,2,170.00,10.00,9.99,169.99,50.00,119.99
ORD_000345,CUST_00768,2025-11-04 23:49:35,UPI,Completed,true,1,1,59.99,0.00,4.99,64.98,22.00,42.98
ORD_000346,CUST_00777,2025-11-07 13:56:56,Apple Pay,Refunded,false,1,2,79.98,0.00,0.00,79.98,24.00,55.98
ORD_000347,CUST_00540,2025-07-31 21:11:20,Credit Card,Refunded,false,1,3,74.97,10.00,0.00,64.97,24.00,40.97
ORD_000348,CUST_00748,2026-02-22 19:45:27,UPI,Completed,true,1,3,255.00,15.00,4.99,244.99,75.00,169.99
ORD_000349,CUST_00869,2025-11-07 04:31:27,Buy Now Pay Later,Completed,true,2,5,500.00,0.00,9.99,509.99,194.00,315.99
ORD_000350,CUST_00747,2026-01-04 22:44:15,Apple Pay,Completed,true,1,1,89.99,10.00,0.00,79.99,30.00,49.99
ORD_000351,CUST_00002,2025-08-25 02:53:07,Buy Now Pay Later,Completed,true,1,2,99.98,15.00,0.00,84.98,40.00,44.98
ORD_000352,CUST_00424,2025-12-24 14:33:02,PayPal,Completed,true,1,3,74.97,0.00,9.99,84.96,24.00,60.96
ORD_000353,CUST_00289,2025-08-09 19:05:58,Credit Card,Completed,true,1,1,29.99,10.00,4.99,24.98,8.00,16.98
ORD_000354,CUST_00703,2025-12-18 09:09:27,PayPal,Completed,true,1,1,34.99,10.00,0.00,24.99,10.00,14.99
ORD_000355,CUST_00339,2025-12-05 18:15:32,PayPal,Cancelled,false,1,2,79.98,0.00,9.99,89.97,24.00,65.97
ORD_000356,CUST_00160,2025-12-22 01:22:44,Credit Card,Completed,true,3,8,458.92,5.00,9.99,463.91,181.00,282.91
ORD_000357,CUST_00743,2026-02-13 23:55:43,Apple Pay,Completed,true,2,3,184.97,10.00,9.99,184.96,78.00,106.96
ORD_000358,CUST_00993,2025-07-02 08:46:06,Buy Now Pay Later,Completed,true,3,6,438.94,0.00,9.99,448.93,173.00,275.93
ORD_000359,CUST_00120,2025-10-11 07:48:43,PayPal,Cancelled,false,3,6,509.94,0.00,4.99,514.93,212.00,302.93
ORD_000360,CUST_00222,2026-02-28 16:29:31,Credit Card,Completed,true,1,2,220.00,0.00,0.00,220.00,96.00,124.00
ORD_000361,CUST_00519,2025-09-13 21:14:33,Buy Now Pay Later,Completed,true,3,5,279.95,5.00,9.99,284.94,111.00,173.94
ORD_000362,CUST_00788,2025-08-10 16:46:12,UPI,Refunded,false,2,5,154.95,15.00,0.00,139.95,54.00,85.95
ORD_000363,CUST_00886,2026-02-09 21:47:16,Credit Card,Completed,true,1,2,399.98,15.00,9.99,394.97,180.00,214.97
ORD_000364,CUST_00479,2026-02-16 07:31:37,Apple Pay,Completed,true,1,3,179.97,0.00,9.99,189.96,66.00,123.96
ORD_000365,CUST_00914,2025-05-23 09:54:05,Apple Pay,Completed,true,1,2,119.98,0.00,9.99,129.97,44.00,85.97
ORD_000366,CUST_00688,2025-05-09 03:59:50,Buy Now Pay Later,Completed,true,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_000367,CUST_00527,2026-02-03 19:42:18,Apple Pay,Completed,true,2,4,218.96,0.00,0.00,218.96,83.00,135.96
ORD_000368,CUST_00176,2025-03-26 05:38:53,PayPal,Completed,true,2,3,195.97,5.00,0.00,190.97,77.00,113.97
ORD_000369,CUST_00925,2025-11-16 10:20:32,UPI,Completed,true,1,1,199.99,0.00,4.99,204.98,90.00,114.98
ORD_000370,CUST_00722,2025-12-15 04:15:32,PayPal,Refunded,false,2,6,419.97,0.00,4.99,424.96,177.00,247.96
ORD_000371,CUST_00829,2025-03-15 03:51:17,Apple Pay,Completed,true,2,6,479.94,0.00,4.99,484.93,198.00,286.93
ORD_000372,CUST_00728,2026-01-22 23:39:22,Apple Pay,Completed,true,1,2,239.98,0.00,9.99,249.97,90.00,159.97
ORD_000373,CUST_00402,2025-06-03 05:24:41,Credit Card,Cancelled,false,3,5,444.96,5.00,0.00,439.96,177.00,262.96
ORD_000374,CUST_00491,2026-01-13 14:18:45,PayPal,Completed,true,1,3,330.00,10.00,9.99,329.99,144.00,185.99
ORD_000375,CUST_00106,2026-01-22 04:36:59,Apple Pay,Cancelled,false,2,5,495.95,15.00,0.00,480.95,207.00,273.95
ORD_000376,CUST_00411,2025-12-17 00:47:59,Credit Card,Completed,true,2,3,135.97,5.00,4.99,135.96,42.00,93.96
ORD_000377,CUST_00834,2026-02-03 06:25:58,PayPal,Completed,true,2,4,124.96,0.00,9.99,134.95,36.00,98.95
ORD_000378,CUST_00686,2025-10-11 09:11:16,UPI,Cancelled,false,3,6,239.94,10.00,9.99,239.93,76.00,163.93
ORD_000379,CUST_00842,2025-11-05 22:26:06,Credit Card,Completed,true,1,3,209.97,0.00,9.99,219.96,75.00,144.96
ORD_000380,CUST_00834,2026-02-05 09:05:33,PayPal,Completed,true,1,3,599.97,0.00,0.00,599.97,270.00,329.97
ORD_000381,CUST_00925,2025-12-17 07:16:00,UPI,Cancelled,false,3,8,434.95,10.00,4.99,429.94,142.00,287.94
ORD_000382,CUST_00201,2025-06-24 21:54:48,Apple Pay,Cancelled,false,3,5,249.96,5.00,9.99,254.95,77.00,177.95
ORD_000383,CUST_00627,2026-01-08 22:55:45,Credit Card,Completed,true,3,8,999.94,10.00,0.00,989.94,432.00,557.94
ORD_000384,CUST_00113,2025-08-21 02:59:40,Apple Pay,Completed,true,1,3,104.97,5.00,9.99,109.96,30.00,79.96
ORD_000385,CUST_00392,2025-11-29 14:44:06,UPI,Completed,true,1,1,24.99,15.00,0.00,9.99,8.00,1.99
ORD_000386,CUST_00193,2026-01-04 17:06:13,PayPal,Completed,true,3,3,169.98,0.00,9.99,179.97,69.00,110.97
ORD_000387,CUST_00664,2025-12-04 13:11:27,PayPal,Completed,true,2,5,159.95,0.00,0.00,159.95,48.00,111.95
ORD_000388,CUST_00881,2025-08-11 17:20:23,UPI,Cancelled,false,2,5,239.95,5.00,9.99,244.94,78.00,166.94
ORD_000389,CUST_00394,2025-12-20 03:55:49,UPI,Completed,true,1,3,255.00,0.00,9.99,264.99,75.00,189.99
ORD_000390,CUST_00243,2026-02-08 07:42:24,Credit Card,Completed,true,1,1,22.99,10.00,4.99,17.98,6.00,11.98
ORD_000391,CUST_00582,2026-02-18 21:17:39,Credit Card,Cancelled,false,1,1,34.99,5.00,9.99,39.98,10.00,29.98
ORD_000392,CUST_00748,2026-02-21 20:05:47,Credit Card,Completed,true,1,1,129.99,10.00,9.99,129.98,55.00,74.98
ORD_000393,CUST_00484,2025-12-03 20:49:57,Apple Pay,Cancelled,false,2,4,164.96,10.00,0.00,154.96,52.00,102.96
ORD_000394,CUST_00481,2025-08-03 23:33:02,Apple Pay,Refunded,false,3,5,244.95,0.00,4.99,249.94,93.00,156.94
ORD_000395,CUST_00946,2026-02-01 13:02:38,UPI,Cancelled,false,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_000396,CUST_00174,2025-12-03 22:19:08,Credit Card,Completed,true,2,4,299.96,0.00,4.99,304.95,127.00,177.95
ORD_000397,CUST_00079,2026-02-20 17:39:30,Apple Pay,Completed,true,1,1,85.00,0.00,4.99,89.99,25.00,64.99
ORD_000398,CUST_00760,2025-05-02 10:00:30,UPI,Refunded,false,1,2,69.98,15.00,0.00,54.98,20.00,34.98
ORD_000399,CUST_00828,2025-06-11 06:15:19,Credit Card,Completed,true,2,3,279.97,0.00,9.99,289.96,102.00,187.96
ORD_000400,CUST_00991,2025-05-22 06:49:14,UPI,Refunded,false,3,7,259.93,5.00,0.00,254.93,87.00,167.93
ORD_000401,CUST_00216,2026-02-11 15:58:09,UPI,Cancelled,false,3,6,569.94,0.00,0.00,569.94,240.00,329.94
ORD_000402,CUST_00488,2025-08-05 18:24:12,Buy Now Pay Later,Completed,true,2,3,179.97,0.00,0.00,179.97,62.00,117.97
ORD_000403,CUST_00296,2025-11-24 22:55:43,Apple Pay,Completed,true,2,5,659.95,0.00,9.99,669.94,286.00,383.94
ORD_000404,CUST_00941,2026-01-20 21:26:10,Buy Now Pay Later,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_000405,CUST_00473,2025-07-12 13:14:31,PayPal,Cancelled,false,2,5,139.95,0.00,9.99,149.94,40.00,109.94
ORD_000406,CUST_00011,2026-01-30 22:12:47,UPI,Completed,true,3,6,329.94,10.00,0.00,319.94,136.00,183.94
ORD_000407,CUST_00291,2026-01-02 05:14:25,Buy Now Pay Later,Completed,true,1,3,255.00,0.00,0.00,255.00,75.00,180.00
