order_id,customer_id,order_timestamp,payment_method,order_status,shipping_cost,discount_amount
ORD_000303,CUST_00771,2025-11-11 11:15:49,PayPal,Refunded,4.99,0.0
ORD_000304,CUST_00085,2025-09-18 20:26:15,UPI,Refunded,0.0,0.0
ORD_000305,CUST_00793,2025-08-11 04:06:45,Buy Now Pay Later,Completed,4.99,5.0
ORD_000306,CUST_00575,2026-01-27 03:29:28,Apple Pay,Cancelled,4.99,0.0
ORD_000307,CUST_00092,2026-01-19 11:19:09,Apple Pay,Cancelled,0.0,0.0
ORD_000308,CUST_00609,2025-02-21 08:25:52,Buy Now Pay Later,Completed,4.99,10.0
ORD_000309,CUST_00452,2025-07-14 21:43:04,Credit Card,Completed,9.99,0.0
ORD_000310,CUST_00758,2025-03-03 22:50:10,Credit Card,Completed,9.99,0.0
ORD_000311,CUST_00024,2025-09-13 05:24:25,Apple Pay,Completed,9.99,10.0
ORD_000312,CUST_00638,2026-01-26 10:12:13,Buy Now Pay Later,Completed,9.99,10.0
ORD_000313,CUST_00175,2025-08-02 12:27:42,UPI,Completed,0.0,0.0
ORD_000314,CUST_00968,2025-03-02 16:29:24,Apple Pay,Completed,9.99,15.0
ORD_000315,CUST_00020,2025-06-17 14:51:29,Credit Card,Cancelled,9.99,10.0
ORD_000316,CUST_00497,2026-02-27 23:26:57,Buy Now Pay Later,Refunded,4.99,10.0
ORD_000317,CUST_00041,2025-07-01 05:52:10,PayPal,Refunded,9.99,5.0
ORD_000318,CUST_00356,2026-01-31 20:21:38,Apple Pay,Completed,9.99,0.0
ORD_000319,CUST_00641,2025-09-02 13:55:57,Apple Pay,Completed,0.0,0.0
ORD_000320,CUST_00090,2025-10-26 13:02:09,UPI,Refunded,0.0,10.0
ORD_000321,CUST_00556,2025-06-02 23:08:11,PayPal,Completed,0.0,15.0
ORD_000322,CUST_00723,2026-02-10 21:40:51,PayPal,Completed,9.99,15.0
ORD_000323,CUST_00070,2025-12-31 21:01:38,Credit Card,Refunded,9.99,0.0
ORD_000324,CUST_00311,2026-01-24 02:18:54,PayPal,Cancelled,0.0,0.0
ORD_000325,CUST_00274,2025-11-07 12:43:08,UPI,Refunded,0.0,0.0
ORD_000326,CUST_00515,2025-12-20 14:01:16,UPI,Completed,4.99,5.0
ORD_000327,CUST_00198,2026-01-19 20:42:46,PayPal,Completed,4.99,0.0
ORD_000328,CUST_00688,2025-06-11 05:57:28,Apple Pay,Completed,4.99,10.0
ORD_000329,CUST_00909,2025-07-23 20:16:19,UPI,Completed,9.99,10.0
ORD_000330,CUST_00321,2025-11-04 00:57:32,Credit Card,Refunded,9.99,15.0
ORD_000331,CUST_00468,2025-10-21 17:30:24,Buy Now Pay Later,Completed,4.99,10.0
ORD_000332,CUST_00195,2025-10-20 17:00:53,PayPal,Completed,4.99,0.0
ORD_000333,CUST_00302,2026-02-28 13:52:11,Credit Card,Completed,4.99,15.0
ORD_000334,CUST_00116,2025-09-25 10:37:10,UPI,Refunded,4.99,5.0
ORD_000335,CUST_00605,2026-01-27 07:00:11,PayPal,Completed,9.99,15.0
ORD_000336,CUST_00751,2025-09-29 09:20:01,Credit Card,Completed,4.99,15.0
ORD_000337,CUST_00725,2025-12-27 16:39:50,UPI,Cancelled,9.99,5.0
ORD_000338,CUST_00935,2025-07-22 11:04:11,Credit Card,Refunded,9.99,0.0
ORD_000339,CUST_00748,2026-01-21 17:02:45,Buy Now Pay Later,Completed,0.0,0.0
ORD_000340,CUST_00470,2026-02-11 21:51:27,Buy Now Pay Later,Completed,0.0,0.0
ORD_000341,CUST_00465,2025-11-21 12:37:35,Buy Now Pay Later,Completed,0.0,0.0
ORD_000342,CUST_00635,2025-07-06 10:21:05,Credit Card,Completed,4.99,15.0
ORD_000343,CUST_00875,2025-10-29 07:52:15,Credit Card,Cancelled,0.0,0.0
ORD_000344,CUST_00183,2025-09-14 05:08:44,PayPal,Cancelled,9.99,10.0
ORD_000345,CUST_00768,2025-11-04 23:49:35,UPI,Completed,4.99,0.0
ORD_000346,CUST_00777,2025-11-07 13:56:56,Apple Pay,Refunded,0.0,0.0
ORD_000347,CUST_00540,2025-07-31 21:11:20,Credit Card,Refunded,0.0,10.0
ORD_000348,CUST_00748,2026-02-22 19:45:27,UPI,Completed,4.99,15.0
ORD_000349,CUST_00869,2025-11-07 04:31:27,Buy Now Pay Later,Completed,9.99,0.0
ORD_000350,CUST_00747,2026-01-04 22:44:15,Apple Pay,Completed,0.0,10.0
ORD_000351,CUST_00002,2025-08-25 02:53:07,Buy Now Pay Later,Completed,0.0,15.0
ORD_000352,CUST_00424,2025-12-24 14:33:02,PayPal,Completed,9.99,0.0
ORD_000353,CUST_00289,2025-08-09 19:05:58,Credit Card,Completed,4.99,10.0
ORD_000354,CUST_00703,2025-12-18 09:09:27,PayPal,Completed,0.0,10.0
ORD_000355,CUST_00339,2025-12-05 18:15:32,PayPal,Cancelled,9.99,0.0
ORD_000356,CUST_00160,2025-12-22 01:22:44,Credit Card,Completed,9.99,5.0
ORD_000357,CUST_00743,2026-02-13 23:55:43,Apple Pay,Completed,9.99,10.0
ORD_000358,CUST_00993,2025-07-02 08:46:06,Buy Now Pay Later,Completed,9.99,0.0
ORD_000359,CUST_00120,2025-10-11 07:48:43,PayPal,Cancelled,4.99,0.0
ORD_000360,CUST_00222,2026-02-28 16:29:31,Credit Card,Completed,0.0,0.0
ORD_000361,CUST_00519,2025-09-13 21:14:33,Buy Now Pay Later,Completed,9.99,5.0
ORD_000362,CUST_00788,2025-08-10 16:46:12,UPI,Refunded,0.0,15.0
ORD_000363,CUST_00886,2026-02-09 21:47:16,Credit Card,Completed,9.99,15.0
ORD_000364,CUST_00479,2026-02-16 07:31:37,Apple Pay,Completed,9.99,0.0
ORD_000365,CUST_00914,2025-05-23 09:54:05,Apple Pay,Completed,9.99,0.0
ORD_000366,CUST_00688,2025-05-09 03:59:50,Buy Now Pay Later,Completed,0.0,0.0
ORD_000367,CUST_00527,2026-02-03 19:42:18,Apple Pay,Completed,0.0,0.0
ORD_000368,CUST_00176,2025-03-26 05:38:53,PayPal,Completed,0.0,5.0
ORD_000369,CUST_00925,2025-11-16 10:20:32,UPI,Completed,4.99,0.0
ORD_000370,CUST_00722,2025-12-15 04:15:32,PayPal,Refunded,4.99,0.0
ORD_000371,CUST_00829,2025-03-15 03:51:17,Apple Pay,Completed,4.99,0.0
ORD_000372,CUST_00728,2026-01-22 23:39:22,Apple Pay,Completed,9.99,0.0
ORD_000373,CUST_00402,2025-06-03 05:24:41,Credit Card,Cancelled,0.0,5.0
ORD_000374,CUST_00491,2026-01-13 14:18:45,PayPal,Completed,9.99,10.0
ORD_000375,CUST_00106,2026-01-22 04:36:59,Apple Pay,Cancelled,0.0,15.0
ORD_000376,CUST_00411,2025-12-17 00:47:59,Credit Card,Completed,4.99,5.0
ORD_000377,CUST_00834,2026-02-03 06:25:58,PayPal,Completed,9.99,0.0
ORD_000378,CUST_00686,2025-10-11 09:11:16,UPI,Cancelled,9.99,10.0
ORD_000379,CUST_00842,2025-11-05 22:26:06,Credit Card,Completed,9.99,0.0
ORD_000380,CUST_00834,2026-02-05 09:05:33,PayPal,Completed,0.0,0.0
ORD_000381,CUST_00925,2025-12-17 07:16:00,UPI,Cancelled,4.99,10.0
ORD_000382,CUST_00201,2025-06-24 21:54:48,Apple Pay,Cancelled,9.99,5.0
ORD_000383,CUST_00627,2026-01-08 22:55:45,Credit Card,Completed,0.0,10.0
ORD_000384,CUST_00113,2025-08-21 02:59:40,Apple Pay,Completed,9.99,5.0
ORD_000385,CUST_00392,2025-11-29 14:44:06,UPI,Completed,0.0,15.0
ORD_000386,CUST_00193,2026-01-04 17:06:13,PayPal,Completed,9.99,0.0
ORD_000387,CUST_00664,2025-12-04 13:11:27,PayPal,Completed,0.0,0.0
ORD_000388,CUST_00881,2025-08-11 17:20:23,UPI,Cancelled,9.99,5.0
ORD_000389,CUST_00394,2025-12-20 03:55:49,UPI,Completed,9.99,0.0
ORD_000390,CUST_00243,2026-02-08 07:42:24,Credit Card,Completed,4.99,10.0
ORD_000391,CUST_00582,2026-02-18 21:17:39,Credit Card,Cancelled,9.99,5.0
ORD_000392,CUST_00748,2026-02-21 20:05:47,Credit Card,Completed,9.99,10.0
ORD_000393,CUST_00484,2025-12-03 20:49:57,Apple Pay,Cancelled,0.0,10.0
ORD_000394,CUST_00481,2025-08-03 23:33:02,Apple Pay,Refunded,4.99,0.0
ORD_000395,CUST_00946,2026-02-01 13:02:38,UPI,Cancelled,0.0,0.0
ORD_000396,CUST_00174,2025-12-03 22:19:08,Credit Card,Completed,4.99,0.0
ORD_000397,CUST_00079,2026-02-20 17:39:30,Apple Pay,Completed,4.99,0.0
ORD_000398,CUST_00760,2025-05-02 10:00:30,UPI,Refunded,0.0,15.0
ORD_000399,CUST_00828,2025-06-11 06:15:19,Credit Card,Completed,9.99,0.0
ORD_000400,CUST_00991,2025-05-22 06:49:14,UPI,Refunded,0.0,5.0
ORD_000401,CUST_00216,2026-02-11 15:58:09,UPI,Cancelled,0.0,0.0
ORD_000402,CUST_00488,2025-08-05 18:24:12,Buy Now Pay Later,Completed,0.0,0.0
ORD_000403,CUST_00296,2025-11-24 22:55:43,Apple Pay,Completed,9.99,0.0
ORD_000404,CUST_00941,2026-01-20 21:26:10,Buy Now Pay Later,Completed,4.99,0.0
ORD_000405,CUST_00473,2025-07-12 13:14:31,PayPal,Cancelled,9.99,0.0
ORD_000406,CUST_00011,2026-01-30 22:12:47,UPI,Completed,0.0,10.0
ORD_000407,CUST_00291,2026-01-02 05:14:25,Buy Now Pay Later,Completed,0.0,0.0
ORD_000408,CUST_00916,2025-09-22 12:25:50,UPI,Refunded,0.0,10.0
ORD_000409,CUST_00580,2026-02-21 09:26:54,Credit Card,Completed,9.99,5.0
ORD_000410,CUST_00788,2025-12-16 08:46:22,Credit Card,Cancelled,4.99,0.0
ORD_000411,CUST_00062,2025-09-14 12:41:08,Buy Now Pay Later,Completed,0.0,5.0
ORD_000412,CUST_00183,2026-01-20 15:41:56,Credit Card,Completed,9.99,0.0
ORD_000413,CUST_00733,2025-09-06 18:29:51,Apple Pay,Completed,9.99,10.0
ORD_000414,CUST_00020,2026-02-07 04:42:11,UPI,Completed,9.99,0.0
ORD_000415,CUST_00156,2026-02-11 15:56:52,UPI,Completed,4.99,15.0
ORD_000416,CUST_00800,2026-02-07 14:40:52,Credit Card,Completed,4.99,15.0
ORD_000417,CUST_00958,2025-12-24 02:32:04,Credit Card,Completed,9.99,15.0
ORD_000418,CUST_00874,2025-10-12 10:53:40,UPI,Completed,0.0,10.0
ORD_000419,CUST_00713,2026-01-17 16:55:01,UPI,Completed,9.99,0.0
ORD_000420,CUST_00144,2025-07-10 15:25:09,UPI,Completed,4.99,0.0
ORD_000421,CUST_00812,2025-10-02 04:46:56,Credit Card,Completed,4.99,0.0
ORD_000422,CUST_00044,2026-02-07 21:59:02,Buy Now Pay Later,Completed,9.99,5.0
ORD_000423,CUST_00759,2026-01-05 01:03:57,UPI,Completed,0.0,15.0
ORD_000424,CUST_00719,2026-02-22 22:39:57,UPI,Completed,0.0,0.0
ORD_000425,CUST_00175,2026-02-24 17:06:39,PayPal,Completed,9.99,10.0
ORD_000426,CUST_00346,2026-01-11 12:35:23,Apple Pay,Completed,0.0,10.0
ORD_000427,CUST_00783,2025-09-18 04:49:15,PayPal,Refunded,4.99,0.0
ORD_000428,CUST_00173,2026-01-12 07:36:41,PayPal,Completed,0.0,10.0
ORD_000429,CUST_00628,2025-12-26 07:52:41,Credit Card,Completed,0.0,0.0
ORD_000430,CUST_00949,2025-05-20 20:33:51,PayPal,Cancelled,4.99,15.0
ORD_000431,CUST_00656,2025-07-26 00:32:43,Credit Card,Refunded,9.99,0.0
ORD_000432,CUST_00185,2026-01-21 17:15:03,Credit Card,Completed,4.99,0.0
ORD_000433,CUST_00197,2025-12-06 09:49:44,PayPal,Refunded,4.99,0.0
ORD_000434,CUST_00816,2025-06-13 03:23:02,Credit Card,Cancelled,9.99,0.0
ORD_000435,CUST_00292,2026-01-21 08:10:58,Credit Card,Completed,0.0,5.0
ORD_000436,CUST_00054,2026-02-10 14:20:27,Credit Card,Completed,9.99,5.0
ORD_000437,CUST_00917,2025-11-07 05:41:08,PayPal,Cancelled,4.99,0.0
ORD_000438,CUST_00694,2025-11-14 13:38:51,UPI,Completed,0.0,0.0
ORD_000439,CUST_00913,2025-10-28 12:15:18,PayPal,Completed,4.99,0.0
ORD_000440,CUST_00951,2026-02-18 09:49:41,PayPal,Completed,4.99,0.0
ORD_000441,CUST_00368,2025-09-02 14:14:19,Credit Card,Completed,9.99,15.0
ORD_000442,CUST_00140,2025-09-08 09:13:56,Apple Pay,Completed,0.0,0.0
ORD_000443,CUST_00161,2025-12-17 04:57:08,Buy Now Pay Later,Refunded,0.0,5.0
ORD_000444,CUST_00748,2026-01-14 15:53:44,Buy Now Pay Later,Cancelled,0.0,10.0
ORD_000445,CUST_00428,2025-06-28 01:53:32,Credit Card,Completed,4.99,5.0
ORD_000446,CUST_00572,2026-02-21 23:38:25,Apple Pay,Completed,4.99,0.0
ORD_000447,CUST_00093,2025-08-22 13:16:28,Buy Now Pay Later,Completed,9.99,10.0
ORD_000448,CUST_00475,2025-05-12 11:37:36,Credit Card,Cancelled,4.99,15.0
ORD_000449,CUST_00073,2026-02-09 12:03:36,Apple Pay,Cancelled,4.99,0.0
ORD_000450,CUST_00969,2026-01-28 08:16:06,Buy Now Pay Later,Cancelled,0.0,15.0
ORD_000451,CUST_00373,2025-02-17 08:22:36,Apple Pay,Completed,0.0,10.0
ORD_000452,CUST_00180,2025-12-01 12:20:17,PayPal,Refunded,4.99,0.0
ORD_000453,CUST_00665,2025-10-10 06:24:47,Apple Pay,Cancelled,4.99,0.0
ORD_000454,CUST_00284,2025-08-30 12:51:57,Buy Now Pay Later,Completed,9.99,5.0
ORD_000455,CUST_00482,2026-02-22 22:04:24,Credit Card,Cancelled,9.99,15.0
ORD_000456,CUST_00083,2025-12-12 18:09:15,Apple Pay,Completed,0.0,0.0
ORD_000457,CUST_00714,2025-11-09 16:54:44,Credit Card,Completed,9.99,10.0
ORD_000458,CUST_00427,2026-01-05 15:50:55,Credit Card,Completed,9.99,5.0
ORD_000459,CUST_00194,2025-03-29 00:48:30,Apple Pay,Completed,9.99,5.0
ORD_000460,CUST_00498,2025-10-18 21:57:16,Buy Now Pay Later,Cancelled,4.99,5.0
ORD_000461,CUST_00176,2025-12-30 02:07:28,PayPal,Completed,0.0,0.0
ORD_000462,CUST_00292,2026-02-14 06:11:20,PayPal,Completed,0.0,0.0
ORD_000463,CUST_00927,2025-11-29 10:22:15,PayPal,Completed,9.99,0.0
ORD_000464,CUST_00267,2025-12-30 09:04:19,Apple Pay,Completed,4.99,15.0
ORD_000465,CUST_00382,2026-02-08 11:09:43,PayPal,Refunded,4.99,5.0
ORD_000466,CUST_00994,2026-02-07 20:55:08,PayPal,Refunded,9.99,10.0
ORD_000467,CUST_00706,2025-12-02 00:37:45,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_000468,CUST_00316,2025-09-18 23:32:30,Apple Pay,Completed,0.0,0.0
ORD_000469,CUST_00657,2025-05-07 20:33:38,Buy Now Pay Later,Refunded,0.0,0.0
ORD_000470,CUST_00688,2025-04-27 09:49:26,Buy Now Pay Later,Refunded,9.99,0.0
ORD_000471,CUST_00967,2025-12-01 02:16:37,Apple Pay,Cancelled,4.99,15.0
ORD_000472,CUST_00382,2025-08-23 01:07:35,Credit Card,Completed,9.99,5.0
ORD_000473,CUST_00746,2025-11-30 12:22:18,PayPal,Cancelled,4.99,15.0
ORD_000474,CUST_00213,2025-09-16 21:59:36,UPI,Completed,0.0,0.0
ORD_000475,CUST_00570,2026-01-14 01:31:48,Apple Pay,Cancelled,4.99,0.0
ORD_000476,CUST_00044,2026-01-28 20:46:36,PayPal,Refunded,4.99,15.0
ORD_000477,CUST_00811,2025-06-20 04:46:45,Apple Pay,Completed,9.99,0.0
ORD_000478,CUST_00184,2026-02-07 07:14:37,Credit Card,Cancelled,4.99,0.0
ORD_000479,CUST_00371,2025-12-03 19:49:58,Apple Pay,Completed,0.0,15.0
ORD_000480,CUST_00590,2026-01-25 01:56:00,UPI,Completed,4.99,0.0
ORD_000481,CUST_00139,2026-01-25 04:25:35,Apple Pay,Completed,9.99,5.0
ORD_000482,CUST_00297,2025-10-15 21:15:29,PayPal,Refunded,9.99,0.0
ORD_000483,CUST_00771,2025-05-29 06:02:57,Apple Pay,Refunded,4.99,15.0
ORD_000484,CUST_00715,2026-02-26 22:33:48,Credit Card,Completed,0.0,0.0
ORD_000485,CUST_00531,2025-06-07 08:24:46,PayPal,Completed,0.0,0.0
ORD_000486,CUST_00227,2026-02-16 21:52:28,Buy Now Pay Later,Completed,9.99,10.0
ORD_000487,CUST_00428,2025-12-06 17:47:00,Apple Pay,Completed,4.99,0.0
ORD_000488,CUST_00708,2025-10-20 00:01:18,Apple Pay,Completed,9.99,0.0
ORD_000489,CUST_00228,2025-09-24 14:02:18,PayPal,Cancelled,0.0,0.0
ORD_000490,CUST_00081,2026-01-25 16:37:48,UPI,Cancelled,4.99,0.0
ORD_000491,CUST_00111,2025-04-26 14:49:09,Credit Card,Cancelled,4.99,0.0
ORD_000492,CUST_00684,2025-06-12 11:00:36,PayPal,Completed,0.0,10.0
ORD_000493,CUST_00030,2025-03-20 16:53:00,Buy Now Pay Later,Completed,0.0,0.0
ORD_000494,CUST_00518,2026-02-09 00:56:41,PayPal,Completed,9.99,0.0
ORD_000495,CUST_00197,2026-01-07 07:45:02,UPI,Completed,9.99,0.0
ORD_000496,CUST_00190,2026-02-02 17:47:27,PayPal,Cancelled,9.99,0.0
ORD_000497,CUST_00478,2025-11-05 20:24:00,Buy Now Pay Later,Refunded,4.99,15.0
ORD_000498,CUST_00042,2025-12-02 21:17:00,Buy Now Pay Later,Completed,4.99,0.0
ORD_000499,CUST_00320,2025-12-23 20:40:22,PayPal,Completed,4.99,0.0
ORD_000500,CUST_00917,2026-02-25 08:44:00,Credit Card,Completed,4.99,15.0
ORD_000501,CUST_00675,2025-11-22 19:42:52,Buy Now Pay Later,Completed,9.99,5.0
ORD_000502,CUST_00760,2025-05-24 14:54:25,Buy Now Pay Later,Completed,0.0,0.0
ORD_000503,CUST_00126,2025-10-21 21:42:08,UPI,Completed,4.99,10.0
ORD_000504,CUST_00683,2026-02-06 08:35:40,Apple Pay,Completed,0.0,0.0
ORD_000505,CUST_00237,2025-04-25 09:08:06,Credit Card,Completed,4.99,0.0
ORD_000506,CUST_00392,2026-01-07 04:03:04,Credit Card,Cancelled,9.99,10.0
ORD_000507,CUST_00677,2026-02-24 03:30:01,Apple Pay,Completed,9.99,5.0
ORD_000508,CUST_00352,2026-01-27 19:40:33,UPI,Refunded,4.99,0.0
ORD_000509,CUST_00454,2025-09-10 08:50:06,PayPal,Completed,4.99,15.0
ORD_000510,CUST_00442,2025-04-10 11:23:19,UPI,Completed,9.99,10.0
ORD_000511,CUST_00702,2026-02-15 13:56:02,Credit Card,Refunded,9.99,0.0
ORD_000512,CUST_00270,2025-10-18 10:31:57,Buy Now Pay Later,Refunded,0.0,0.0
ORD_000513,CUST_00829,2025-02-03 01:06:28,Apple Pay,Cancelled,4.99,5.0
ORD_000514,CUST_00360,2025-07-24 06:34:46,Buy Now Pay Later,Cancelled,4.99,15.0
ORD_000515,CUST_00933,2025-11-26 15:44:52,Apple Pay,Completed,9.99,0.0
ORD_000516,CUST_00472,2026-01-03 17:18:43,UPI,Completed,9.99,0.0
ORD_000517,CUST_00325,2025-07-06 18:52:57,Credit Card,Refunded,4.99,0.0
ORD_000518,CUST_00692,2025-12-05 08:40:26,Apple Pay,Completed,9.99,0.0
ORD_000519,CUST_00993,2025-10-21 16:52:39,Apple Pay,Completed,0.0,10.0
ORD_000520,CUST_00049,2025-11-17 01:09:11,Credit Card,Refunded,9.99,10.0
ORD_000521,CUST_00865,2026-02-12 22:37:30,UPI,Completed,9.99,10.0
ORD_000522,CUST_00356,2026-02-22 11:14:40,Buy Now Pay Later,Completed,4.99,0.0
ORD_000523,CUST_00425,2025-11-26 01:33:54,Buy Now Pay Later,Completed,0.0,0.0
ORD_000524,CUST_00512,2025-11-11 01:24:19,Credit Card,Cancelled,9.99,10.0
ORD_000525,CUST_00152,2025-12-27 20:58:02,Credit Card,Completed,4.99,5.0
ORD_000526,CUST_00867,2025-12-26 10:21:48,Credit Card,Completed,0.0,5.0
ORD_000527,CUST_00252,2025-09-26 23:59:51,Credit Card,Completed,9.99,5.0
ORD_000528,CUST_00164,2025-08-30 01:57:52,PayPal,Completed,9.99,15.0
ORD_000529,CUST_00873,2025-11-29 13:02:11,Apple Pay,Cancelled,0.0,0.0
ORD_000530,CUST_00306,2025-08-08 03:49:12,Buy Now Pay Later,Completed,0.0,0.0
ORD_000531,CUST_00535,2026-02-10 19:09:14,Buy Now Pay Later,Refunded,0.0,0.0
ORD_000532,CUST_00853,2025-12-16 12:04:01,PayPal,Cancelled,0.0,0.0
ORD_000533,CUST_00451,2025-11-22 14:39:22,Credit Card,Completed,9.99,0.0
ORD_000534,CUST_00487,2026-02-16 02:56:23,Buy Now Pay Later,Completed,0.0,0.0
ORD_000535,CUST_00708,2026-02-17 00:23:25,Apple Pay,Completed,9.99,0.0
ORD_000536,CUST_00125,2025-12-29 22:48:32,Credit Card,Completed,4.99,0.0
ORD_000537,CUST_00881,2026-01-27 08:32:44,UPI,Completed,0.0,0.0
ORD_000538,CUST_00949,2025-08-23 10:54:12,Apple Pay,Cancelled,9.99,0.0
ORD_000539,CUST_00068,2025-10-06 21:07:28,Credit Card,Completed,9.99,5.0
ORD_000540,CUST_00657,2025-05-03 10:12:38,PayPal,Cancelled,4.99,0.0
ORD_000541,CUST_00313,2025-07-12 16:58:50,PayPal,Refunded,9.99,0.0
ORD_000542,CUST_00703,2026-01-17 07:09:36,Buy Now Pay Later,Completed,0.0,0.0
ORD_000543,CUST_00819,2025-08-01 17:39:03,UPI,Completed,4.99,0.0
ORD_000544,CUST_00230,2025-10-23 12:51:32,Apple Pay,Completed,0.0,5.0
ORD_000545,CUST_00411,2025-12-29 01:01:20,Buy Now Pay Later,Refunded,0.0,0.0
ORD_000546,CUST_00015,2026-02-14 16:11:19,PayPal,Completed,0.0,0.0
ORD_000547,CUST_00295,2026-02-02 09:38:11,Apple Pay,Completed,0.0,10.0
ORD_000548,CUST_00694,2025-10-19 02:20:31,Apple Pay,Completed,4.99,0.0
ORD_000549,CUST_00633,2025-08-16 08:43:40,UPI,Completed,0.0,0.0
ORD_000550,CUST_00893,2025-08-30 04:31:16,UPI,Cancelled,4.99,15.0
ORD_000551,CUST_00612,2025-09-05 22:37:18,PayPal,Completed,4.99,0.0
ORD_000552,CUST_00931,2025-07-25 09:40:09,Buy Now Pay Later,Refunded,9.99,0.0
ORD_000553,CUST_00688,2025-08-15 12:27:42,UPI,Completed,9.99,0.0
ORD_000554,CUST_00325,2025-11-12 22:10:29,Credit Card,Refunded,4.99,0.0
ORD_000555,CUST_00512,2025-11-24 06:31:52,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_000556,CUST_00530,2026-02-04 19:44:03,UPI,Completed,9.99,10.0
ORD_000557,CUST_00056,2025-10-03 06:10:12,UPI,Completed,9.99,0.0
ORD_000558,CUST_00119,2025-11-09 22:39:42,UPI,Completed,4.99,5.0
ORD_000559,CUST_00867,2026-02-24 02:36:16,PayPal,Completed,4.99,0.0
ORD_000560,CUST_00768,2026-02-28 08:58:58,Buy Now Pay Later,Completed,0.0,10.0
ORD_000561,CUST_00427,2025-07-09 05:28:03,Credit Card,Completed,4.99,0.0
ORD_000562,CUST_00605,2026-01-17 23:37:41,UPI,Completed,9.99,5.0
ORD_000563,CUST_00644,2026-01-08 18:41:27,UPI,Refunded,9.99,15.0
ORD_000564,CUST_00752,2026-02-28 19:07:43,Apple Pay,Refunded,4.99,15.0
ORD_000565,CUST_00762,2025-11-26 18:54:09,UPI,Refunded,0.0,0.0
ORD_000566,CUST_00398,2026-01-28 04:18:57,UPI,Completed,4.99,0.0
ORD_000567,CUST_00754,2025-11-28 00:38:01,PayPal,Cancelled,9.99,0.0
ORD_000568,CUST_00907,2025-07-28 11:12:16,UPI,Completed,0.0,5.0
ORD_000569,CUST_00629,2025-05-11 15:49:51,UPI,Completed,4.99,10.0
ORD_000570,CUST_00664,2026-02-07 15:38:10,Buy Now Pay Later,Cancelled,9.99,10.0
ORD_000571,CUST_00298,2026-01-24 03:52:01,PayPal,Completed,0.0,0.0
ORD_000572,CUST_00925,2025-06-23 18:16:31,Credit Card,Completed,9.99,0.0
ORD_000573,CUST_00111,2025-10-29 04:47:12,Buy Now Pay Later,Completed,9.99,15.0
ORD_000574,CUST_00364,2025-08-09 10:33:15,UPI,Refunded,0.0,0.0
ORD_000575,CUST_00806,2026-01-05 21:09:58,Apple Pay,Completed,4.99,15.0
ORD_000576,CUST_00742,2025-12-30 12:49:59,PayPal,Cancelled,0.0,0.0
ORD_000577,CUST_00081,2026-02-25 23:28:01,Credit Card,Refunded,9.99,5.0
ORD_000578,CUST_00405,2025-11-08 04:31:50,UPI,Completed,9.99,5.0
ORD_000579,CUST_00989,2026-02-17 18:07:01,UPI,Completed,9.99,15.0
ORD_000580,CUST_00129,2025-05-13 22:19:10,Credit Card,Completed,0.0,15.0
ORD_000581,CUST_00493,2026-02-02 11:23:33,Apple Pay,Completed,0.0,0.0
ORD_000582,CUST_00486,2025-09-07 23:20:03,UPI,Completed,9.99,15.0
ORD_000583,CUST_00483,2026-01-14 04:15:29,Credit Card,Completed,4.99,10.0
ORD_000584,CUST_00106,2026-01-27 06:15:37,UPI,Completed,4.99,0.0
ORD_000585,CUST_00743,2026-02-10 18:12:53,UPI,Cancelled,0.0,10.0
ORD_000586,CUST_00066,2025-06-03 18:03:41,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_000587,CUST_00356,2025-12-17 00:35:10,PayPal,Cancelled,9.99,0.0
ORD_000588,CUST_00353,2025-12-19 05:04:29,UPI,Completed,9.99,10.0
ORD_000589,CUST_00741,2026-01-30 22:22:48,Apple Pay,Completed,0.0,10.0
ORD_000590,CUST_00684,2025-12-13 00:07:23,Credit Card,Completed,4.99,10.0
ORD_000591,CUST_00966,2026-01-15 17:27:09,Apple Pay,Completed,0.0,0.0
ORD_000592,CUST_00366,2026-02-27 14:15:23,Apple Pay,Completed,0.0,0.0
ORD_000593,CUST_00117,2025-12-11 03:28:17,Apple Pay,Completed,4.99,5.0
ORD_000594,CUST_00788,2025-07-21 16:03:15,Buy Now Pay Later,Refunded,9.99,15.0
ORD_000595,CUST_00107,2026-02-28 17:19:34,Buy Now Pay Later,Completed,9.99,0.0
ORD_000596,CUST_00520,2025-06-08 04:33:08,Apple Pay,Completed,9.99,0.0
ORD_000597,CUST_00781,2025-09-21 20:12:26,Apple Pay,Completed,4.99,15.0
ORD_000598,CUST_00869,2025-10-15 22:27:28,PayPal,Completed,9.99,0.0
ORD_000599,CUST_00773,2026-02-08 18:42:53,PayPal,Completed,4.99,10.0
ORD_000600,CUST_00424,2026-01-28 22:18:21,Buy Now Pay Later,Completed,0.0,0.0
ORD_000601,CUST_00412,2026-01-26 03:40:38,PayPal,Completed,9.99,0.0
ORD_000602,CUST_00060,2026-01-09 13:11:54,Buy Now Pay Later,Cancelled,4.99,5.0
ORD_000603,CUST_00761,2025-09-05 16:17:30,PayPal,Completed,9.99,10.0
ORD_000604,CUST_00414,2026-01-10 19:32:51,UPI,Cancelled,9.99,10.0
ORD_000605,CUST_00354,2026-02-01 23:41:18,PayPal,Completed,4.99,0.0
